Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID148,"Xiaomi Poco X5 Pro 5 G RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 115,000",0,Redmi,"BuildOSAndroid 12 OS UIMIUI 14 for POCO Dimensions162.1 x 76 x 7.9 mm Weight181 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsBlack; other colors Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) 5G BandSA/NSA ProcessorCPUOcta-core (1 x 2.4 GHz Cortex-A78 + 3 x 2.2 GHz Cortex-A78 + 4 x 1.9 GHz Cortex-A55) ChipsetQualcomm SM7325 Snapdragon 778G 5G (6 nm) GPUAdreno 642L DisplayTechnologyAMOLED Capacitive Touchscreen, 1B, Multitouch Size6.7 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 5 Extra Features120Hz, Dolby Vision, HDR10+, 500 nits (typ), 900 nits (HBM) MemoryBuilt-in256GB Built-in 8 GB RAM, UFS 2.2 CardmicroSDXC (uses shared SIM slot) CameraMainTriple Camera: 108 MP, f/1.9, (wide), 1/1.52"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, touch focus, face detection, HDR, panorama, Video (480p@30fps, 1080p@30/60/120fps) Front16 MP, f/2.5, (wide), 1/3.06"" HDR, Video (1080p@30/60fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE GPSA-GPS support & Glonass, BDS RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Glass front + Gorilla Glass 5), Plastic back, plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 12 OS  
UI MIUI 14 for POCO  
Dimensions 162.1 x 76 x 7.9 mm  
Weight 181 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Black; other colors  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)  
VIEW MORE",https://www.daraz.pk/products/x5-5-g-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-li-po-108-mah-i432579513-s2065235944.html?search=1
PID149,"Samsung Galaxy A54 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 12 MP + 50 MP + 5MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 150,000",0,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions158.2 x 76.7 x 8.2 mm Weight202 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsLime, Graphite, Violet, White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G BandSA/NSA/Sub6/mmWave ProcessorCPUOcta-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55) ChipsetExynos 1380 (5 nm) GPUMali-G68 MP5 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.4 Inches Resolution1080 x 2340 Pixels (~403 PPI) Extra Features120Hz, 1000 nits (HBM) MemoryBuilt-in256 GB Built-in, 8 GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainQuad Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 12 MP, f/2.2, (ultrawide) + 5 MP, f/2.4, (macro), LED Flash Featurespanorama, HDR, Video (4K@30fps, 1080p@30/60fps, 720p@480fps) Front32 MP, f/2.2, 26mm (wide), 1/2.8"", Video (4K@30fps, 1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO, BDS USBUSB Type-C 2.0, OTG NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity, Virtual proximity sensing AudioSpeaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC Yes (market/region dependent), IP67 dust/water resistant (up to 1m for 30 mins), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 158.2 x 76.7 x 8.2 mm  
Weight 202 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Lime, Graphite, Violet, White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
5G Band SA/NSA/Sub6/mmWave  
Processor CPU Octa-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55)  
Chipset Exynos 1380 (5 nm)  
VIEW MORE",https://www.daraz.pk/products/a54-8-gb-256-gb-32-mp-12-mp-50-mp-5mp-li-po-5000-mah-i432028502-s2061106285.html?search=1
PID150,"[Phone Only] Y81 - 6.2"" HD+ Display - 6GB RAM - 32GB ROM - Dual Sim - Front: 5MP / Rear: 13MP Camera (Phone Only - No Box No Charger No Accessories Included - Mix Colors)","Rs. 17,999",3,[Phone,"[Phone Only] Y81 - 6.2"" HD+ Display - 6GB RAM - 32GB ROM - Dual Sim - Front: 5MP / Rear: 13MP Camera (Phone Only - No Box No Charger No Accessories Included - Mix Colors)
6.22 inches, 96.6 cm2 (~83.0% screen-to-body ratio)
720 x 1520 pixels, 19:9 ratio (~270 ppi density)
Android 8.1 (Oreo), Funtouch 4
32GB 6GB RAM (microSDXC (dedicated slot) - Card not included)
13 MP, f/2.2, PDAF / 5 MP, f/2.2
Li-Po 3260 mAh, non-removable
[Phone Only] Y81 - 6.2"" HD+ Display - 6GB RAM - 32GB ROM - Dual Sim - Front: 5MP / Rear: 13MP Camera (Phone Only - No Box No Charger No Accessories Included - Mix Colors)
BODY Dimensions 155.1 x 75 x 7.8 mm (6.11 x 2.95 x 0.31 in)
Weight 146.5 g (5.15 oz)
Build Glass front (Gorilla Glass), plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD
Size 6.22 inches, 96.6 cm2 (~83.0% screen-to-body ratio)
Resolution 720 x 1520 pixels, 19:9 ratio (~270 ppi density)
Protection Corning Gorilla Glass
PLATFORM OS Android 8.1 (Oreo), Funtouch 4
Chipset Mediatek MT6762 Helio P22 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 3GB RAM, 32GB 4GB RAM, 6GB 32GB RAM
eMMC 5.1
MAIN CAMERA Single 13 MP, f/2.2, PDAF
Features LED flash, HDR, panorama
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.2
Video
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct
Bluetooth 5.0, A2DP, LE
Positioning GPS, GLONASS, BDS
NFC No
Radio No
USB microUSB 2.0
FEATURES Sensors accelerometer, proximity, compass
BATTERY Type Li-Po 3260 mAh, non-removable
MISC Colors Black, Gold
VIEW MORE",https://www.daraz.pk/products/y81-62-hd-6gb-32gb-5mp-13mp-i397272998-s1923414945.html?search=1
PID151,"Vivo Y36 RAM 8 GB ROM 256GB Front Camera 16 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 66,980",5,Vivo,"BuildOSAndroid 13 OS UIFuntouch OS 13 Dimensions164.06 x 76.17 x 8.07 mm Weight202 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsVibrant Gold, Meteor Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800) ProcessorCPUOcta-core (4 x 2.4 GHz Kryo 265 Gold + 4 x 1.9 GHz Kryo 265 Silver) ChipsetQualcomm SM6225 Snapdragon 680 4G (6 nm) GPUAdreno 610 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.64 Inches Resolution1080 x 2388 Pixels (~395 PPI) Extra Features90Hz, 650 nits (peak) MemoryBuilt-in256 GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (depth), LED Flash FeaturesPhoto, Night, Portrait, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure, Video (1080p@30fps) Front16 MP, f/2.5, (wide), HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC (market/region dependent), IP54, dust and splash resistant, Glass front, plastic back, plastic frame, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI Funtouch OS 13  
Dimensions 164.06 x 76.17 x 8.07 mm  
Weight 202 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Vibrant Gold, Meteor Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)  
Processor CPU Octa-core (4 x 2.4 GHz Kryo 265 Gold + 4 x 1.9 GHz Kryo 265 Silver)  
Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm)  
GPU Adreno 610  
VIEW MORE",https://www.daraz.pk/products/y36-8-gb-256gb-16-mp-50-mp-2-mp-2-mp-li-po-5000-mah-i438034644-s2118738659.html?search=1
PID152,Vivo Y 17 s RAM 6 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 2 MP Battery Type 5000 mAh,"Rs. 44,999",5,Vivo,"BuildOSAndroid 13 OS UIFuntouch OS 13 Dimensions163.7 x 75.4 x 8.1 mm Weight186 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsGlitter Purple, Forest Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 5(850), 8(900), 40(2300) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769 Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.56 Inches Resolution720 x 1612 Pixels (~269 PPI) Extra Features700 nits (peak) MemoryBuilt-in128GB Built-in, 6GB RAM CardmicroSD Card, (supports up to 256GB) (dedicated slot) CameraMainDual Camera: 50 MP, f/1.8, (wide), PDAF + 2 MP, f/2.4, (depth), LED Flash FeaturesGeo-tagging, Phase detection, Panorama, HDR, Video (1080p@30fps) Front8 MP, f/2.0, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + AGPS, GLONASS, BDS RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE-A (2CA) Cat6 300/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraActive noise cancellation with dedicated mic, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI Funtouch OS 13  
Dimensions 163.7 x 75.4 x 8.1 mm  
Weight 186 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Glitter Purple, Forest Green  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 5(850), 8(900), 40(2300)  
Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Mediatek MT6769 Helio G85 (12nm)  
GPU Mali-G52 MC2  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
VIEW MORE",https://www.daraz.pk/products/y-17-s-6-gb-128-gb-8-mp-50-mp-2-mp-5000-mah-i434247576-s2084332418.html?search=1
PID153,"Infinix NOTE 12 - 8GB RAM 128GB ROM - Mediatek Helio G96 Processor - 50MP Triple Camera - 6.7"" FHD+ AMOLED Display","Rs. 60,980",4.9,Infinix,"Early Bird Offer starts 26th May at 8 PM
Early Bird Offer Orders will be with Free Gifts (Remax TWS 10i Earbuds & LED Temperature Water Bottle)
8GB RAM 128GB ROM
Mediatek Helio G96 Ultra Gaming Processor
6.7"" FHD+ True Color AMOLED Display
50MP Triple Ultra Night Camera
16MP Front Selfie Camera
7.9mm Ultra Sleek Design
33W Flash Fast Charge
5000 mAh Battery
Early Bird Offer starts 26th May at 8 PM
Early Bird Offer Orders will be with Free Gifts (Remax TWS 10i Earbuds & LED Temperature Water Bottle)
8GB RAM 128GB ROM
Mediatek Helio G96 Ultra Gaming Processor
6.7"" FHD+ True Color AMOLED Display
50MP Triple Ultra Night Camera
16MP Front Selfie Camera
7.9mm Ultra Sleek Design
33W Flash Fast Charge
5000 mAh Battery
VIEW MORE",https://www.daraz.pk/products/12-8gb-128gb-g96-50mp-fhd-i312968313-s1660040618.html?search=1
PID154, , ,0, , ,https://www.daraz.pk/products/digit-play-smart-phone-61-inch-bigger-screen-ram-3gb-rom-32gb-i405483570-s1951681837.html?search=1
PID155,"Vivo Y02t , 4GB Ram 64GB Rom (+4GB Extended RAM) , 6.51 Inches IPS Display , 5000 mAh- Battery charging 10W","Rs. 34,499",4,Vivo,"General FeaturesRelease Date2023-07-13SIM SupportSing SIM / Dual SIM Dual Standby (DSDS)Phone Dimensions163.99 × 75.63 × 8.49 mmPhone Weight186 gOperating SystemnullDisplayScreen Size6.51 inchesScreen Resolution1600 × 720Screen TypeLCD (IPS)Screen ProtectionN/AMemoryInternal Memory64 GBRAM4 GBCard SlotnullPerformanceProcessorHelio P35GPUnullBatteryType5000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera8 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo
General Features
Release Date 2023-07-13
SIM Support Sing SIM / Dual SIM Dual Standby (DSDS)
Phone Dimensions 163.99 × 75.63 × 8.49 mm
Phone Weight 186 g
Operating System null
Display
Screen Size 6.51 inches
Screen Resolution 1600 × 720
Screen Type LCD (IPS)
Screen Protection N/A
Memory
Internal Memory 64 GB
RAM 4 GB
Card Slot null
Performance
Processor Helio P35
GPU null
Battery
Type 5000 mAh
Camera
Front Camera 5 MP
Front Flash Light No
Front Video Recording Yes
Back Flash Light Yes
Back Camera 8 MP
Back Video Recording Yes
Connectivity
Bluetooth Yes
VIEW MORE",https://www.daraz.pk/products/4gb-y02t-64gb-4gb-651-ips-5000-mah-10w-i433765995-s2081448048.html?search=1
PID156,Sparx Neo 5 Plus - 3GB RAM 64GB ROM 5.56'' Display PTA Approved 1 Year Brand Warranty,"Rs. 21,980",0,Sparx,"PTA Approved
Display: 6.56""
Camera: 13MP AF + CIF | 8MP Selfie
Battery: 5000mAh
Memory: 64GB ROM | 3GB RAM
Processor: Octa-CoreThe phone has a large 6.56-inch display that is perfect for watching videos or playing games. The 13MP AF + CIF rear camera takes clear and sharp photos, and the 8MP selfie camera is great for taking selfies or video chatting. The 5000mAh battery provides long-lasting battery life, so you can use your phone all day without having to worry about running out of power. The 64GB of ROM gives you plenty of storage space for your photos, videos, and apps. And the 3GB of RAM ensures that your phone runs smoothly and efficiently.

VIEW MORE",https://www.daraz.pk/products/5-3gb-64gb-pta-1-i438161365-s2119045957.html?search=1
PID157,REDMI 12C + 4GB RAM 128GB ROM + 5000 mAh Battery,"Rs. 29,999",4.5,REDMI,"General FeaturesRelease Date2023-05-30SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.76 x 76.4 x 8.77 mmPhone Weight192 gOperating SystemMIUI 13 based on Android 12DisplayScreen Size6.71Screen Resolution1650 × 720 HD+Screen TypeIPS LCD, 500 nits (typ)Screen ProtectionN/AMemoryInternal Memory4/6 GBRAM64/128Card SlotmicroSDXC (dedicated slot)PerformanceProcessorMediaTek Helio G85GPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 0.08 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes
General Features
Release Date 2023-05-30
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 168.76 x 76.4 x 8.77 mm
Phone Weight 192 g
Operating System MIUI 13 based on Android 12
Display
Screen Size 6.71
Screen Resolution 1650 × 720 HD+
Screen Type IPS LCD, 500 nits (typ)
Screen Protection N/A
Memory
Internal Memory 4/6 GB
RAM 64/128
Card Slot microSDXC (dedicated slot)
Performance
Processor MediaTek Helio G85
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 5 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 0.08 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/4gb-12c-128gb-5000-mah-i425900283-s2022852826.html?search=1
PID158,Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 29,990",4.9,Redmi,"Redmi 12C
RAM: 4GB
ROM: 128GB
Official Brand Stock
1 Year Brand Warranty
Available in 4 colours
Product details of Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty
Redmi 12C
RAM: 4GB
ROM: 128GB
Official Brand Stock
1 Year Brand Warranty
Available in 4 colours
VIEW MORE",https://www.daraz.pk/products/4gb-12c-128gb-pta-1-i424399116-s2010709035.html?search=1
PID159,Itel A 49 Play || 32GB ROM + 2GB RAM || 4000mAh Battery || 6.3″ Waterdrop Full Screen ||,"Rs. 16,999",4.9,Itel,"BuildOSAndroid 11.0 (Go edition) DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE ProcessorCPU1.3 Ghz Quad Core DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.3 Inches Resolution720 x 1520 Pixels (~267 PPI) MemoryBuilt-in32GB Built-in, 2GB RAM CardmicroSD Card, (supports upto 128GB) CameraMainDual 5 MP + AI lens, LED Flash FeaturesGeo-tagging, Phase detection, Night Mode, Video stabilization, Snapshot in video recording, Video (1080p@30fps) Front5 MP, LED Flash ConnectivityWLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetoothv4.2 with A2DP, LE GPSYes + A-GPS support RadioFM Radio (not yet confirmed) USBmicroUSBv2.0 NFCNo DataGPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Face ID, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, XviD/MP4/H.265 player, MP3/AAC+/WAV/Flac player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer, Google Search, Maps, Gmail, Document viewer BatteryCapacity(Li-ion Non removable), 4000 mAh
Build OS Android 11.0 (Go edition)  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Blue, Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE  
Processor CPU 1.3 Ghz Quad Core  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.3 Inches  
Resolution 720 x 1520 Pixels (~267 PPI)  
Memory Built-in 32GB Built-in, 2GB RAM  
Card microSD Card, (supports upto 128GB)  
Camera Main Dual 5 MP + AI lens, LED Flash  
Features Geo-tagging, Phase detection, Night Mode, Video stabilization, Snapshot in video recording, Video (1080p@30fps)  
VIEW MORE",https://www.daraz.pk/products/a-49-32gb-2gb-4000mah-i430833942-s2055554713.html?search=1
PID160,SPARX NEO 5 PLUS 3GB RAM -64GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,"Rs. 21,499",4.8,Sparx,"◉Display: 6.5""
◉Camera: 13MP AF + CIF | 8MP Selfie
◉Battery: 5000mAh
◉Memory: 64GB ROM | 3GB RAM
◉Processor: Octa-Core
VIEW MORE",https://www.daraz.pk/products/sparx-neo-5-plus-3gb-ram-64gb-rom-pta-approved-official-brand-warranty-i430684585-s2054169140.html?search=1
PID161,Samsung Galaxy A04 || 3GB Ram 32GB Rom || 6.5 Inches IPS Display || 5000 mAh - Battery charging 7.8W,"Rs. 25,199",0,Samsung,"BuildOSAndroid 12 OS UIOne UI Dimensions164.4 x 76.3 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Green, White, Copper Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) ProcessorCPU2.35 Ghz Octa Core ChipsetMediaTek Helio DisplayTechnologyPLS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.5 Inches Resolution720 x 1600 Pixels (~270 PPI) MemoryBuilt-in3GB Ram 32GB RomCardmicroSD Card, (supports up to 1TB) CameraMainDual Camera: 50 MP, f/1.8, (wide), AF + 2 MP, f/2.4, (depth), LED Flash FeaturesGeo-tagging, touch focus, face detection, panorama, HDR, Video (1080p@30fps) Front5 MP, f/2.2 ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO RadioFM Radio USBmicroUSB 2.0 NFCNo DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front + plastic back, plastic frame, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Battery charging 7.8W
Build OS Android 12 OS  
UI One UI  
Dimensions 164.4 x 76.3 x 9.1 mm  
Weight 192 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black, Green, White, Copper  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
Processor CPU 2.35 Ghz Octa Core  
Chipset MediaTek Helio  
Display Technology PLS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.5 Inches  
Resolution 720 x 1600 Pixels (~270 PPI)  
Memory Built-in 3GB Ram 32GB Rom
VIEW MORE",https://www.daraz.pk/products/samsung-galaxy-a04-3gb-ram-32gb-rom-65-inches-ips-display-5000-mah-battery-charging-78w-i396467493-s1921803740.html?search=1
PID162,REDMI 12 - 8GB RAM 128GB ROM - 5000 mAh Battery,"Rs. 43,999",0,REDMI,"General FeaturesRelease Date2023-09-12SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.6 x 76.3 x 8.2 mmPhone Weight198.5 gOperating SystemAndroid 13, MIUI 14DisplayScreen Size6.79 InchesScreen Resolution1080 x 2460 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotYesPerformanceProcessorMediatek Helio G88 (12nm) Octa-coreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes
General Features
Release Date 2023-09-12
SIM Support Hybrid Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 168.6 x 76.3 x 8.2 mm
Phone Weight 198.5 g
Operating System Android 13, MIUI 14
Display
Screen Size 6.79 Inches
Screen Resolution 1080 x 2460 Pixels
Screen Type IPS LCD
Screen Protection N/A
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot Yes
Performance
Processor Mediatek Helio G88 (12nm) Octa-core
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light N/A
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + 8 MP + 2 MP
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/12-8gb-128gb-5000-mah-i433642527-s2081255400.html?search=1
