Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL,Reviews,Questions,Total reviews
PID172,VGOTEL NEW 15 - 4GB+4GB RAM 64GB ROM - 5000 mAh Battery,18099,0.0,VGOTEL,"General FeaturesRelease Date2023-07-17SIM SupportN/APhone DimensionsN/APhone WeightN/AOperating SystemN/ADisplayScreen Size6.5 inchesScreen ResolutionnullScreen TypeHD+ Water DropScreen ProtectionnullMemoryInternal Memory64 GBRAM3 GBCard SlotN/APerformanceProcessorMediatek Helio G25 Octa core ProcessorGPUN/ABatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingN/ABack Flash LightN/ABack Camera13 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCNo
General Features
Release Date 2023-07-17
SIM Support N/A
Phone Dimensions N/A
Phone Weight N/A
Operating System N/A
Display
Screen Size 6.5 inches
Screen Resolution null
Screen Type HD+ Water Drop
Screen Protection null
Memory
Internal Memory 64 GB
RAM 3 GB
Card Slot N/A
Performance
Processor Mediatek Helio G25 Octa core Processor
GPU N/A
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light N/A
Front Video Recording N/A
Back Flash Light N/A
Back Camera 13 MP
Back Video Recording Yes
Connectivity
Bluetooth Yes
VIEW MORE",https://www.daraz.pk/products/15-3-3gb-64gb-5000-mah-i427534229-s2122051079.html?search=1,No reviews,0,0
PID173,REDMI 12C - 4GB RAM + 64GB ROM - 5000 mAh Battery,26999,0.0,REDMI,"General FeaturesRelease Date2023-05-30SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.76 x 76.4 x 8.77 mmPhone Weight192 gOperating SystemMIUI 13 based on Android 12DisplayScreen Size6.71Screen Resolution1650 × 720 HD+Screen TypeIPS LCD, 500 nits (typ)Screen ProtectionN/AMemoryInternal Memory4/6 GBRAM64/128Card SlotmicroSDXC (dedicated slot)PerformanceProcessorMediaTek Helio G85GPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 0.08 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes
General Features
Release Date 2023-05-30
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 168.76 x 76.4 x 8.77 mm
Phone Weight 192 g
Operating System MIUI 13 based on Android 12
Display
Screen Size 6.71
Screen Resolution 1650 × 720 HD+
Screen Type IPS LCD, 500 nits (typ)
Screen Protection N/A
Memory
Internal Memory 4/6 GB
RAM 64/128
Card Slot microSDXC (dedicated slot)
Performance
Processor MediaTek Helio G85
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 5 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 0.08 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/4gb-12c-64gb-5000-mah-i425895539-s2022864157.html?search=1,"Nouman W.
2 months ago
...
Product is same as shown in picture. One year e warranty. start with the activation of product. Seller sent I in secure bubble box. 8 GB of physical Ram which is a plus point. camera is average not tha well. I bought it in 28,500/- in promotion period. it gets heated on vigorous use sometimes. very good for average users. battery exhaust in one day on excessive use which is good. charging time is 3.5 hours. comes with charger, cable, outside cover and pin ejector. good deal in this price range.
Seller Response
1 month ago
THANKS FOR THE RESPONCE SIR
Color Family:Blue, Storage Capacity:128GB
1
3***5
3 months ago
...
The product is very good 👍😊
Seller Response
3 months ago
shukriya sir ,insha Allah ap ko hamaisha yahan se achi cheez hi milay gi
Color Family:Black, Storage Capacity:128GB
1
SULEMAN A.
4 months ago
...
Excellent product and service. 100% recommended to all buyers 👍
Seller Response
4 months ago
thank yo so much sir ,Jazzak Allah
Color Family:Blue, Storage Capacity:128GB
1
1
2
3
4
5
6",60,16
PID174,"Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE",44999,0.0,Redmi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Size 6.79 Inches
Resolution 1080 x 2460 Pixels (~396 PPI)
Protection Corning Gorilla Glass
Extra Features 90Hz, 550 nits (peak)
Memory Built-in 128GB Built-in, 8GB RAM
Card microSDXC (uses shared SIM slot)
Camera Main Triple Camera: 50 MP, f/1.8, (wide), PDAF + 8 MP, f/2.2, (ultrawide) + 2 MP, f/2.4, (depth), LED Flash
Features Phase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps)
Front 8 MP, f/2.1, (wide), Video (1080p@30fps)
Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct
Bluetooth v5.0 with A2DP, LE
GPS Yes + A-GPS support & Glonass, BDS
Radio FM Radio
USB USB Type-C 2.0, USB On-The-Go
NFC No
Infrared Yes
Data GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A
Features Sensors Accelerometer, Compass, Fingerprint (side-mounted)
Audio 3.5mm Audio Jack, Speaker Phone
Browser HTML5
Messaging SMS(threaded view), MMS, Email, Push Mail, IM
Games built-in + downloadable
Torch Yes
Extra Glass front, plastic frame, glass back, IP53, dust and splash resistant, NFC (market dependent), Photo/video editor, Document viewer
Battery Capacity (Li-Po Non removable), 5000 mAh
- Fast charging 18W wired, PD
Specifications of Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE
VIEW MORE",https://www.daraz.pk/products/12-8gb-128gb-50mp-5000-mah-i437856207-s2111483026.html?search=1,This product has no reviews.,4,2
PID175,"Vivo Y36 , 8GB Ram 128GB Rom , 6.64 Inches IPS Display , 5000 mAh - Fast charging 444W",66499,0.0,Vivo,"General FeaturesRelease Date2023-05-27SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions164.06 × 76.17 × 8.07 mmPhone Weight202 gOperating SystemAndroid 13, Funtouch 13DisplayScreen Size6.64 InchesScreen Resolution1080 x 2388 pixelsScreen TypeIPS LCD, 90Hz, 650 nits (peak)Screen ProtectionnullMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessor2.4 Ghz Octa CoreGPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera16 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 2 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes (market/region dependent)
General Features
Release Date 2023-05-27
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 164.06 × 76.17 × 8.07 mm
Phone Weight 202 g
Operating System Android 13, Funtouch 13
Display
Screen Size 6.64 Inches
Screen Resolution 1080 x 2388 pixels
Screen Type IPS LCD, 90Hz, 650 nits (peak)
Screen Protection null
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot microSDXC (dedicated slot)
Performance
Processor 2.4 Ghz Octa Core
GPU Adreno 610
Battery
Type Li-Po 5000 mAh, non-removable
Camera
Front Camera 16 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 2 MP + 2 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/8gb-y36-128gb-664-ips-5000-mah-444-i433769859-s2081451088.html?search=1,This product has no reviews.,0,1
PID176,Vivo Y 16 RAM 4 GB ROM 64 GB Camera Front 5 MP Back 13 MP + 2 MP Battery 5000 mAh,51480,0.0,Vivo,"BuildOSAndroid 12 OS UIFuntouchOS 12 Dimensions164 x 75.6 x 8.2 mm Weight184 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsDrizzling Gold, Stellar Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 5(850), 8(900), 40(2300) ProcessorCPUOcta-core (4 x 2.3 GHz Cortex-A53 + 4 x 1.8 GHz Cortex-A53) ChipsetMediatek MT6765 Helio P35 (12nm) GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.51 Inches Resolution720 x 1600 Pixels (~270 PPI) MemoryBuilt-in64 GB Built-in, 4 GB RAM CardmicroSDXC (dedicated) CameraMainDual Camera: 13 MP, f/2.2, (wide), PDAF + 2 MP, f/2.4, (macro), LED Flash Featureslive photo, time-lapse, face beauty, Pro mode, Video (1080p@30fps) Front5 MP, f/2.2, (wide) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support, GLONASS, BDS, GALILEO RadioFM Radio USBUSB Type-C, USB On-The-Go NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE-A (2CA) Cat6 300/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraSplashproof, Glass front, plastic frame, plastic back, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 5000 mAh - Battery charging 10W
Build Android 12 OS  
FuntouchOS 12  
164 x 75.6 x 8.2 mm  
184 g  
Dual Sim, Dual Standby (Nano-SIM)  
Drizzling Gold, Stellar Black  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  
HSDPA 850 / 900 / 1900 / 2100  
LTE band 1(2100), 5(850), 8(900), 40(2300)  
Processor Octa-core (4 x 2.3 GHz Cortex-A53 + 4 x 1.8 GHz Cortex-A53)  
Mediatek MT6765 Helio P35 (12nm)  
PowerVR GE8320  
Display IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
6.51 Inches  
720 x 1600 Pixels (~270 PPI)  
VIEW MORE",https://www.daraz.pk/products/y-16-4-gb-64-gb-5-mp-13-mp-2-mp-5000-mah-i385199399-s1905540945.html?search=1,"0***0
3 months ago
...
overall good thanks to daraz and seller ❤️
Storage Capacity:32GB, Color Family:Multicolor
8
1
N***.
9 months ago
...
kmal ka mobile ha zabardast
Color Family:Mix, Storage Capacity:32GB
10
****6
1 month ago
...
1. WiFi se connect Kia ha, internet bohet slow chalta ha. isi WiFi se koe aor mobile connect ho to wo thek speed se download kerty hn. 2. what's app account create kernay me masla aata ha. Code receive nei hota ha
Storage Capacity:32GB, Color Family:Multicolor
3
1
1
2",129,4
PID177,"Tecno Spark Go 2023 , 4GB RAM +3GB Extended RAM 64GB Rom , 5000 mAh - Fast battery 10W",26499,4.7,Tecno,"BuildOSAndroid 12 Go edition UIHios 12.0 Dimensions163.9 x 75.5 x 8.9 mm WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsEndless Black, Nebula Purple, Uyuni Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 900 / 2100 4G BandLTE ProcessorCPU2.0 Ghz Quad Core Cortex-A53 ChipsetMediatek MT6761 Helio A22 (12 nm) GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.6 Inches Resolution720 x 1600 Pixels (~267 PPI) MemoryBuilt-in64GB Built-in, 4GB RAM (+3GB Extended RAM) CardmicroSD Card, (supports up to 128GB) CameraMainDual 13 MP, f/1.9, (wide), AF + QVGA, Dual LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1080p@30fps) Front5 MP, LED Flash ConnectivityWLANWi-Fi 802.11 b/g/n Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraDocument viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast battery 10W wired
Build OS Android 12 Go edition  
UI Hios 12.0  
Dimensions 163.9 x 75.5 x 8.9 mm  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Endless Black, Nebula Purple, Uyuni Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 900 / 2100  
4G Band LTE  
Processor CPU 2.0 Ghz Quad Core Cortex-A53  
Chipset Mediatek MT6761 Helio A22 (12 nm)  
GPU PowerVR GE8320  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.6 Inches  
Resolution 720 x 1600 Pixels (~267 PPI)  
Memory Built-in 64GB Built-in, 4GB RAM (+3GB Extended RAM)  
VIEW MORE",https://www.daraz.pk/products/4gb-4gb-3gb-64gb-10-mah-i404740327-s1950111489.html?search=1,No reviews,0,0
PID178,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",61500,0.0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, 16M Colors, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in256 GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0 ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 165.7 x 76 x 7.9 mm  
Weight 183 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Onyx Gray, Mint Green, Ice Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53)  
Chipset Qualcomm SM6225 Snapdragon 685 (6 nm)  
GPU Adreno 610  
VIEW MORE",https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433079813-s2073077766.html?search=1,No reviews,0,0
PID179,REDMI NOTE 12 = 8GB RAM - 256GB ROM =5000 mAh Battery,64199,0.0,REDMI,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo
General Features
Release Date 2023-05-10
SIM Support Hybrid Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 165.66 x 75.96 x 7.85 mm
Phone Weight 183.5g
Operating System MIUI 14 based on Android 13
Display
Screen Size 6.67 inches
Screen Resolution 1080 x 2400 pixels
Screen Type AMOLED Capacitive Touchscreen, Multitouch
Screen Protection Corning Gorilla Glass 3
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot microSDXC (uses shared SIM slot)
Performance
Processor Qualcomm Snapdragon 685 (6nm)
GPU Adreno 610
Battery
Type Li-Po 5000 mAh, non-removable
Camera
Front Camera 13 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 50 MP + 8 MP + 2 MP
Back Video Recording 1080p@30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/12-8gb-256grm-5000-mah-i433344043-s2077691613.html?search=1,No reviews,0,0
PID180,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,74999,0.0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.05 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek Helio G96 (12 nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.43 Inches Resolution1080 x 2400 Pixels (~409 PPI) Extra Features90Hz MemoryBuilt-in64/128/256GB Built-in, 4/6/8GB RAM CardNo CameraMainTriple Camera: 108 MP, (wide), PDAF + other unspecified cameras, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) FrontUnspecified Camera ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity, Virtual proximity sensing Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, NFC (market/region dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build OS Android 13 OS  
UI MIUI 14  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Onyx Black, Ice Blue, Pearl Green  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.05 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek Helio G96 (12 nm)  
GPU Mali-G57 MC2  
VIEW MORE",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-2-mp-i432728049-s2068154505.html?search=1,This product has no reviews.,9,1
PID181,"Realme C51 RAM 4GB ROM 128 GB Front Camera 5 MP Back Camera 50 MP + 0.08 MP Battery Type Li-Po 5000 mAh, non-removable",39999,0.0,Realme,"BuildOSAndroid 13 OS UIRealme UI T Dimensions167.2 x 76.7 x 8 mm Weight186 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsMint Green, Carbon Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 1.8 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetUnisoc Tiger T612 (12 nm) GPUMali-G57 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.74 Inches Resolution720 x 1600 Pixels (~260 PPI) ProtectionPanda Glass Extra Features90Hz, 560 nits (peak) MemoryBuilt-in128 GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 50 MP, f/1.8, 27mm (wide), 1/2.76"", PDAF + 0.08 MP, f/3.0, (depth), LED Flash FeaturesHDR, panorama, Video (1080p@30fps) Front5 MP, f/2.2, 28mm (wide), 1/5"", HDR, Video (720p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support, & GLONASS, BDS, GALILEO RadioFM Radio USBUSB Type-C 2.0 NFCYes DataGPRS, Edge, 3G (HSPA 42.2/11.5 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC 360˚ (market/region dependent), Glass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI Realme UI T  
Dimensions 167.2 x 76.7 x 8 mm  
Weight 186 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Mint Green, Carbon Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 1.8 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Unisoc Tiger T612 (12 nm)  
GPU Mali-G57  
VIEW MORE",https://www.daraz.pk/products/c51-4gb-128-gb-5-mp-50-mp-008-mp-5000-mah-i439000981-s2125628148.html?search=1,No reviews,0,0
PID182,"Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE",44999,0.0,Redmi,"• Xiaomi Redmi 12 - 8GB RAM, 128GB ROM• 50MP camera, 1080p video resolution• 21MP+ rear camera, 8MP front camera• 6 inches+ AMOLED display, scratch-resistant glass• Octa-core processor, 8GB RAM, expandable memory• Fingerprint sensor, GPS, WiFi, compass, accelerometer, proximity• 5000mAh+ battery, fast charging• Android operating system, e-warranty included
NETWORK Technology GSM / HSPA / LTE
LAUNCH Announced 2023, June 15
Status Available. Released 2023, June 15
BODY Dimensions 168.6 x 76.3 x 8.2 mm (6.64 x 3.00 x 0.32 in)
Weight 198.5 g (7.02 oz)
Build Glass front, plastic frame, glass back
SIM Hybrid Dual SIM (Nano-SIM, dual stand-by)
  IP53, dust and splash resistant
DISPLAY Type IPS LCD, 90Hz, 550 nits (peak)
Size 6.79 inches, 109.5 cm2 (~85.1% screen-to-body ratio)
Resolution 1080 x 2460 pixels (~396 ppi density)
PLATFORM OS Android 13, MIUI 14
Chipset Mediatek Helio G88 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 128GB 4GB RAM, 128GB 8GB RAM, 256GB 8GB RAM
  eMMC 5.1
MAIN CAMERA Triple 50 MP, f/1.8, (wide), PDAF
8 MP, f/2.2, 120˚ (ultrawide)
2 MP, f/2.4, (macro)
Features LED flash, HDR
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, f/2.1, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band
Bluetooth 5.3, A2DP, LE
Positioning GPS, GLONASS, BDS, GALILEO
NFC Yes (market/region dependent)








VIEW MORE",https://www.daraz.pk/products/12-8gb-128gb-50mp-5000-mah-i435249898-s2089370858.html?search=1,No reviews,0,0
